DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
16/05/2020;KTK;SÃO PAULO;ESTADO;UTI;5;300000,00;Secretaria Estadual de Saúde;SP;16/05/2020
16/05/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;15;900000,00;Secretaria Estadual de Saúde;SP;16/05/2020
21/05/2020;MAGNAMED;SÃO PAULO;ESTADO;TRANSPORTE;150;7243500,00;Secretaria Estadual de Saúde;SP;21/05/2020
27/05/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;50;3000000,00;Secretaria Estadual de Saúde;SP;27/05/2020
28/05/2020;Leistung;SÃO PAULO;ESTADO;UTI;100;6000000,00;Secretaria Estadual de Saúde;SP;28/05/2020
28/05/2020;MAGNAMED;SÃO PAULO;ESTADO;TRANSPORTE;70;3380300,00;Secretaria Estadual de Saúde;SP;30/05/2020
30/05/2020;KTK;SÃO PAULO;ESTADO;UTI;13;780000,00;Secretaria Estadual de Saúde;SP;01/06/2020
30/05/2020;KTK;SÃO PAULO;ESTADO;UTI;12;720000,00;Secretaria Estadual de Saúde;SP;01/06/2020
30/05/2020;MAGNAMED;SÃO PAULO;ESTADO;UTI;5;300000,00;Secretaria Estadual de Saúde;SP;01/06/2020
30/05/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;SP;01/06/2020
30/05/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;SP;01/06/2020
03/06/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;7;420000,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;VYAIRE;SÃO PAULO;ESTADO;UTI;3;180000,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;MAGNAMED;SÃO PAULO;ESTADO;TRANSPORTE;51;2462790,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;MAGNAMED;SÃO PAULO;ESTADO;TRANSPORTE;2;96580,00;Secretaria Estadual de Saúde;SP;03/06/2020
03/06/2020;MAGNAMED;SÃO PAULO;ESTADO;TRANSPORTE;17;820930,00;Secretaria Estadual de Saúde;SP;03/06/2020
04/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;10;482900,00;Secretaria Municipal de Saúde (Suzano);SP;05/06/2020
09/06/2020;KTK;SÃO PAULO;MUNICIPIO;UTI;17;1020000,00;Secretaria Municipal de Saúde (Guarulhos);SP;17/06/2020
09/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (Guarulhos);SP;17/06/2020
09/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (Guarulhos);SP;17/06/2020
12/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;10;600000,00;Secretaria Municipal de Saúde  (Campinas);SP;15/06/2020
12/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde  (Campinas);SP;15/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (Capão Bonito);SP;17/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (Itapeva);SP;17/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (Itapetininga);SP;17/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (Guapiara);SP;17/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (Itararé);SP;17/06/2020
16/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (Apiaí);SP;17/06/2020
25/06/2020;KTK;SÃO PAULO;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;SP;25/06/2020
25/06/2020;KTK;SÃO PAULO;ESTADO;UTI;10;600000,00;Secretaria Estadual de Saúde;SP;25/06/2020
25/06/2020;KTK;SÃO PAULO;ESTADO;UTI;30;1800000,00;Secretaria Estadual de Saúde;SP;25/06/2020
25/06/2020;KTK;SÃO PAULO;ESTADO;TRANSPORTE;30;600000,00;Secretaria Estadual de Saúde;SP;25/06/2020
26/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (ITAPEVA);SP;29/06/2020
26/06/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (ITAPEVA);SP;29/06/2020
26/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (MIRANDÓPOLIS);SP;29/06/2020
26/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (MIRANDÓPOLIS);SP;29/06/2020
26/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;Secretaria Municipal de Saúde (TATUÍ);SP;29/06/2020
26/06/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde (TATUÍ);SP;29/06/2020
07/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;Itapecerica da Serra - SMS;SP;09/07/2020
07/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;Itapecerica da Serra - SMS;SP;09/07/2020
07/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;Itapecerica da Serra - SMS;SP;09/07/2020
07/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;Itapecerica da Serra - SMS;SP;09/07/2020
10/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;CAPÃO BONITO - Secretaria Municipal de Saúde;SP;14/07/2020
10/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;4;193160,00;ESTÂNCIA TURÍSTICA DE TREMEMBÉ - Secretaria Municipal de Saúde;SP;14/07/2020
10/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;PILAR DO SUL - Secretaria Municipal de Saúde;SP;14/07/2020
10/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;SANTO ANDRÉ - Secretaria Municipal de Saúde;SP;14/07/2020
17/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;5;300000,00;BAURU - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;BAURU - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;BIRIGUI - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;CAJOBI - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;CERQUILHO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;COLOMBIA - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;CRUZEIRO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;DRACENA - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;JOSE BONIFACIO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;LEME - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;PAULO DE FARIAS  - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;PEREIRA BARRETO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;POTIRENDABA - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;PRESIDENTE PRUDENTE - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;3;144870,00;SANTA ISABEL  - Secretaria Municipal de Saúde ;SP;21/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;TAIUVA - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;VIRADOURO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;RIOLANDIA - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;5;300000,00;SÃO JOSÉ DO RIO PRETO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;241450,00;SÃO JOSÉ DO RIO PRETO - Secretaria Municipal de Saúde ;SP;22/07/2020
17/07/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;BILAC -Secretaria Municipal de Saúde ;SP;22/07/2020
24/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00; MORUNGABA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;ALUMINIO - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;AMERICANA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;AMERICANA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;AMPARO - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;APIAI - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;APIAI - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;ATIBAIA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;VYAIRE;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;BURITAMA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;CAPIVARI - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;CARAPICUIBA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;ITABERA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;ITANHAEM - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;100000,00;ITAQUAQUECETUBA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;JAGUARIUNA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;LOURDES - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;MAIRINQUE - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;MAIRINQUE - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;NOVO HORIZONTE - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;ONDA VERDE - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;5;100000,00;PARIQUERA-ACU - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;SAO JOAQUIM DA BARRA - Secretaria Municipal de Saúde ;SP;31/07/2020
24/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;SAO PEDRO - Secretaria Municipal de Saúde ;SP;31/07/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE IPORANGA  SP;SP;03/08/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;20000,00;SECR MUN DE SAUDE DE LUIS ANTONIO  SP;SP;03/08/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;SECR MUN DE SAUDE DE MARTINOPOLIS  SP;SP;04/08/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;SECR MUN DE SAUDE DE PLANALTO  SP;SP;04/08/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;40000,00;SECR MUN DE SAUDE DE TURIUBA  SP;SP;04/08/2020
31/07/2020;LEISTUNG;SÃO PAULO;MUNICIPIO;UTI;3;180000,00;SECRETARIA MUNICIPAL DE SAUDE DE ITATIBA;SP;03/08/2020
31/07/2020;KTK;SÃO PAULO;MUNICIPIO;TRANSPORTE;3;60000,00;SECRETARIA MUNICIPAL DE SAUDE DE ITATIBA;SP;03/08/2020
31/07/2020;LEISTUNG;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;SMS de Cunha;SP;04/08/2020
31/07/2020;LEISTUNG;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;SMS DE NOVA EUROPA  SP;SP;04/08/2020
31/07/2020;LEISTUNG;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;SMS DE SAO ROQUE  SP;SP;03/08/2020
05/08/2020;LEISTUNG;SÃO PAULO;ESTADO;UTI;120;7200000,00;Secretaria Estadual de Saúde;SP;06/08/2020
05/08/2020;VYAIRE LTV 1200 USA;SÃO PAULO;ESTADO;TRANSPORTE USA;80;5050077,60;Secretaria Estadual de Saúde;SP;06/08/2020
09/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE SALESOPOLIS  SP;SP;11/08/2020
09/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;4;193160,00;SECR MUN DE SAUDE DE GUARAREMA  SP;SP;11/08/2020
14/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA  MUNICIPAL DE SAUDE DE APAREC;SP;17/08/2020
14/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;SECR MUN DE SAUDE DE POTIM  SP;SP;17/08/2020
14/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;SECR MUN DE SAUDE DE REGENTE FEIJO  SP;SP;17/08/2020
27/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA  SP;SP;31/08/2020
27/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA  SP;SP;31/08/2020
27/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;1;48290,00;SECR MUN DE SAUDE DE POTIM  SP;SP;31/08/2020
27/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;2;120000,00;SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO  SP;SP;31/08/2020
27/08/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;TRANSPORTE;2;96580,00;SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO  SP;SP;31/08/2020
02/10/2020;VYAIRE LTV 2200 USA;SÃO PAULO;MUNICIPIO;TRANSPORTE USA;2;126251,94;SECR MUN DE SAUDE DE ZACARIAS  SP;SP;05/10/2020
08/10/2020;VYAIRE LTV 2200 USA;SÃO PAULO;ESTADO;TRANSPORTE USA;20;1262519.4;21o Deposito de Suprimento;SP;13/10/2020
08/10/2020;KTK;SÃO PAULO;ESTADO;UTI;10;600000;21o Deposito de Suprimento;SP;13/10/2020
29/10/2020;VYAIRE LTV 2200 USA;SÃO PAULO;MUNICIPIO;TRANSPORTE USA;2;126251,94;SECR MUN DE SAUDE DE PRESIDENTE BERNARDES SP;SP;04/11/2020
29/10/2020;VYAIRE LTV 2200 USA;SÃO PAULO;MUNICIPIO;TRANSPORTE USA;1;63125,97;SMS de Sao Jose do Rio Preto;SP;04/11/2020
29/10/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;SMS de Sao Jose do Rio Preto;SP;04/11/2020
29/10/2020;VYAIRE LTV 2200 USA;SÃO PAULO;MUNICIPIO;TRANSPORTE USA;2;126251,94;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE VENCESLAU SP;SP;04/11/2020
29/10/2020;MAGNAMED;SÃO PAULO;MUNICIPIO;UTI;1;60000,00;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE VENCESLAU SP;SP;04/11/2020
09/06/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;15;900000,00;Secretaria Municipal de Saúde (Porto Alegre);RS;11/06/2020
09/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;15;724350,00;Secretaria Municipal de Saúde (Porto Alegre);RS;11/06/2020
12/06/2020;LEISTUNG;RIO GRANDE DO SUL ;ESTADO ;UTI;60;3600000,00;Secretaria Estadual de Saúde;RS;16/06/2020
12/06/2020;VYAIRE;RIO GRANDE DO SUL ;ESTADO ;UTI;5;300000,00;Secretaria Estadual de Saúde;RS;16/06/2020
12/06/2020;KTK;RIO GRANDE DO SUL ;ESTADO ;TRANSPORTE;35;700000,00;Secretaria Estadual de Saúde;RS;16/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (ALVORADA);RS;30/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;4;193160,00;Secretaria Municipal de Saúde (BAGÉ);RS;01/07/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (BAGÉ);RS;01/07/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (CAXIAS DO SUL);RS;29/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (CAXIAS DO SUL);RS;29/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (LIVRAMENTO);RS;01/07/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (PASSO FUNDO);RS;29/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;2;120000,00;Secretaria Municipal de Saúde (PASSO FUNDO);RS;29/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (RIO PARDO);RS;01/07/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (SANANDUVA);RS;28/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;Secretaria Municipal de Saúde - (SANTA CRUZ DO SUL);RS;30/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;Secretaria Municipal de Saúde (SÃO LEOPOLDO);RS;29/06/2020
26/06/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;1;48290,00;Secretaria Municipal de Saúde (VACARIA);RS;29/06/2020
26/06/2020;KTK;RIO GRANDE DO SUL ;MUNICIPIO;UTI;1;60000,00;Secretaria Municipal de Saúde (VACARIA);RS;29/06/2020
26/06/2020;WEG;RIO GRANDE DO SUL ;ESTADO ;UTI;60;3600000,00;Secretaria Estadual de Saúde;RS;29/06/2020
26/06/2020;WEG;RIO GRANDE DO SUL ;ESTADO ;UTI;80;4800000,00;Secretaria Estadual de Saúde;RS;29/06/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;ALEGRETE - Hospital Santa Casa de Alegrete;RS;12/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;CACHOEIRINHA - HOSPITAL PADRE JEREMIAS;RS;10/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;CAMAQUÃ - Hospital Nossa Senhora de Camaquã;RS;11/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;CANGUÇU - Hospital de Canguçu;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;CANGUÇU - Hospital de Canguçu;RS;11/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;CANOAS - Hospital Nossa Senhora das Graças;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;CANOAS - Hospital Nossa Senhora das Graças;RS;11/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;CANOAS - HPS Canoas;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;CARAZINHO - Hospital Comunitário de Carazinho;RS;13/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;5;241450,00;CAXIAS DO SUL - Hospital Pio Sodal Damas Caridade;RS;10/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;CAXIAS DO SUL - Hospital Virvi Ramos;RS;10/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;GRAVATAÍ - Hospital Dom João Becker;RS;10/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;IJUÍ - Hospital Caridade de Ijuí;RS;13/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;IJUÍ - Hospital Caridade de Ijuí;RS;13/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;MONTENEGRO - HOSPITAL MONTENEGRO;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;PAROBÉ - Hospital São Francisco de Assis;RS;10/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;PORTO ALEGRE - Hospital Vilanova;RS;10/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;SANTA CRUZ DO SUL - Hospital Ana Nery;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;SANTA ROSA - HOSPITAL VIDA E SAUDE ABOSCO;RS;13/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;SANTANA DO LIVRAMENTO - Santa Casa de Santana do Livramento;RS;12/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;SÃO GABRIEL - Hospital Santa Casa de São Gabriel;RS;12/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;SÃO JERÔNIMO - Hospital de Caridade São Jerônimo;RS;11/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;SÃO LEOPOLDO - HOSPITAL CENTENÁRIO;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;SÃO LEOPOLDO - HOSPITAL CENTENÁRIO;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;3;144870,00;SÃO LUIZ GONZAGA - Hopsital São Luiz Gonzaga;RS;12/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;SAPIRANGA - HOSPITAL SAPIRANGA;RS;11/07/2020
07/07/2020;VYAIRE;RIO GRANDE DO SUL ;MUNICIPIO;UTI;5;300000,00;TAQUARA - Hospital Bom Jesus;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;TAQUARA - Hospital Bom Jesus;RS;11/07/2020
07/07/2020;MAGNAMED;RIO GRANDE DO SUL ;MUNICIPIO;TRANSPORTE;2;96580,00;URUGUAIANA - Santa Casa de Uruguaiana;RS;12/07/2020
